data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
2367194,764,THA429,429.0,"07 January 2011",2011,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Bacho,,Bacho,6.5168,101.651,2,"The Nation",National,"Two suspected militants were killed in a shoot-out with the authorities (assumed military) in Narathiwat province on Jan 7 when troops were deployed to besiege a house in Ban Sompoi village in Bacho district. Three militants opened fire and the troops killed two of them in the proceeding gunfight. No other injuries were reported.",2,1545241346,THA
2367196,764,THA425,425.0,"03 January 2011",2011,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Cho-Airong,,Chuap,6.2666,101.8333,2,"The Nation",National,"Three troops were injured when militants detonated a bomb to ambush their unit in Narathiwat Province in Luboh village in Tambon Juab of Joh I Rong district. Following the bomb attack, the militants opened fire and the two sides exchanged gunfire.",0,1545241346,THA
2367197,764,THA421,421.0,"30 December 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Pattani,Kapho,,Kapho,6.5596,101.5342,2,"The Bangkok Post",National,"Militants fired M-79 grenades at a field army base in Pattani's Kapho district on Dec 30. Following the grenade, there was an exchange of gunfire between soldiers and the militants for about one minute, but no injuries were reported. Police blamed separatist militants.",0,1545241346,THA
2367198,764,THA419,419.0,"29 December 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Yala,"Mueang Yala",,Yala,6.5399,101.281,3,"Thai News Service",National,"In Yala, a bomb was triggered by suspected militants while eight soldiers were on foot patrol to escort teachers. After the explosion, the military and the ambushing militants exchanged gunfire for several minutes. Some soldiers were wounded but no other details were reported.",0,1545241346,THA
2367199,764,THA416,416.0,"28 December 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Police Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Pattani,"Khok Pho",,"Khok Pho",6.7313,101.1052,2,"Thai News Service",National,"A militant was shot dead and four policemen were wounded in a gunfight after militants ambushed the unit in Pattani Province's Khok Pho district on Dec 28.",1,1545241346,THA
2367200,764,THA411,411.0,"23 December 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Volunteer Defense Corps",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Ra-Ngae,,Rangae,6.2967,101.7284,2,"Thai News Service",National,"Two volunteer rangers were killed in a shooting attack by motorcycle-mounted suspected militants on Dec 23, while two passers-by were wounded by stray bullets in Narathiwat's Ra-Ngae district. Initially, the local police presumed that the attack was aimed at inciting unrest in the area.",2,1545241346,THA
2367203,764,THA405,405.0,"20 December 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Ra-Ngae,,Rangae,6.2967,101.7284,2,"The Nation",National,"Two troops were injured in a motorcycle ambush by southern militants in Narathiwat province in Tambon Borngo of Ra-Ngae district on Dec 20. No other details were reported.",2,1545241346,THA
2367202,764,THA404,404.0,"20 December 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Ra-Ngae,,Rangae,6.2967,101.7284,2,"Thai News Service",National,"In Narathiwat's Ra-ngae district, militants attacked a teacher escort unit on the Baan Salor Baan Ba ngo Gubo route, injuring two soldiers. No other details were reported.",0,1545241346,THA
2367201,764,THA403,403.0,"20 December 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Police Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Pattani,"Nong Chik",,"Nong Chik",6.8435,101.178,2,"Thai News Service",National,"On Dec 20, one villager was injured in an militant attack after unknown assailants fired M-16 and an AK-47 rifles at Nong Chik District's police security operations base, situated at a local temple in Pattani province. No other details were provided.",0,1545241346,THA
2367206,764,THA401,401.0,"18 December 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)","Buddhist Group (Thailand)",1,12,"South-Eastern Asia",Thailand,Yala,"Mueang Yala",,Yala,6.5399,101.281,3,"Thai News Service",National,"In Yala, suspected militants attacked soldiers guarding Buddhist monks on their morning alms round, killing two Yala Special Operations Unit members. One monk was slightly wounded. No other details were reported about the incident.",2,1545241346,THA
2367207,764,THA396,396.0,"11 December 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Thai Rangers",,1,12,"South-Eastern Asia",Thailand,Yala,"Krong Pinang",,"Krong Pinang",6.4112,101.2739,2,"The Nation",National,"On Dec 11, seven patrol rangers were ambushed by insurgents in Batu Pula village in Tambon Saeh of Krong Pinang district in Yala Province, causing one death and three to be severely injured. An unknown number of insurgents opened fire at the rangers on patrol.",1,1545241346,THA
2367208,764,THA393,393.0,"07 December 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Rueso,,Rueso,6.3936,101.5184,2,"The Bangkok Post",National,"Four soldiers were wounded in an ambush by southern militants near Manang Panyang School in Rueso district of Narathiwat Province on Dec 7. A bomb detonated by a mobile phone explodeed as the patrol was clearing an area. After the explosion, militants opened fire with M16 and AK47 rifles and withdrew after a short firefight.",0,1545241346,THA
2367210,764,THA389,389.0,"28 November 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Yala,"Bannang Sata",,"Bannang Sata",6.2663,101.2646,2,"The Bangkok Post",National,"On Nov 28, a grenade attack occured on a military base in Ban Palor Bata in Yala Province's Bannang Sata district, which injured five soldiers. No other details were reported.",0,1545241346,THA
2367212,764,THA383,383.0,"22 November 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Pattani,Yaring,,Yaring,6.8661,101.3689,2,"Thai News Service",National,"On Nov 22, a wanted armed militant was killed in a clash with local security authorities in Pattani Province's Yarang District, which also left one soldier wounded. No other details were reported.",1,1545241346,THA
2367213,764,THA381,381.0,"21 November 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Volunteer Defense Corps",,1,12,"South-Eastern Asia",Thailand,Yala,"Krong Pinang",,"Krong Pinang",6.4112,101.2739,2,"The Nation",National,"In Yala Province's Krong Pinang district, a team of five civil defence volunteers on patrol in tambon Sa Eh were attacked by armed militants on Nov 21. Three team members were wounded after a brief gunfight.",0,1545241346,THA
2367214,764,THA378,378.0,"15 November 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,"Su-Ngai Kolok",,"Sungai Kolok",6.0297,101.9658,2,"Thai News Service",National,"Suspected armed militants fired two M-79 grenades at a Thai army checkpoint in Su-Ngai Kolok district of Narathiwat Province on Nov 15 but no one was wounded. The military returned fire at the hiding militants before they left the scene.",0,1545241346,THA
2367215,764,THA377,377.0,"13 November 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Volunteer Defense Corps",,1,12,"South-Eastern Asia",Thailand,Yala,Raman,,Raman,6.4786,101.4241,2,"The Bangkok Post",National,"A village defence volunteer was killed in an ambush in Yala Province's Raman district in tambon Jakua on Nov 13. Police blamed separatist militants.",1,1545241346,THA
2367217,764,THA373,373.0,"01 November 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Police Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Pattani,Yaring,,Yaring,6.8661,101.3689,2,"The Bangkok Post",National,"A police officer was killed and a villager seriously wounded in an ambush by southern militants on a highway in Pattani Province's Yarang district in tambon Khao Tum on Nov 1.",1,1545241346,THA
2367218,764,THA359,359.0,"22 October 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Volunteer Defense Corps",,1,12,"South-Eastern Asia",Thailand,Yala,Raman,,Raman,6.4786,101.4241,2,"The Bangkok Post",National,"A defence volunteer of Tanoh Puyoh village in tambon Jakua of Yala Province's Raman district was shot dead on the local road in his village on Oct 22, in an attack blamed on separatist militants.",1,1545241346,THA
2367220,764,THA355,355.0,"14 October 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Volunteer Defense Corps",,1,12,"South-Eastern Asia",Thailand,Yala,Raman,,Raman,6.4786,101.4241,2,"The Bangkok Post",National,"Two defence volunteers were shot dead in an ambush on the Raman-Kotabaru road at Pongjue Nuere village in Yala's Raman district. Police blamed separatist militants.",2,1545241346,THA
2367221,764,THA354,354.0,"11 October 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Yala,"Mueang Yala",,Yala,6.5399,101.281,1,"Thai News Service",National,"A soldier was shot dead by two presumed militants in Yala's provincial seat. Police presume the incident was part of a continuing campaign aimed at creating fear and uncertainty in the region.",1,1545241346,THA
2367223,764,THA351,351.0,"06 October 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Volunteer Defense Corps",,1,12,"South-Eastern Asia",Thailand,Narathiwat,Rueso,,Rueso,6.3936,101.5184,2,"The Bangkok Post",National,"In Narathiwat Province on Oct 6, an armed group in two pick-up trucks and on two motorcycles passed through a security checkpoint in Rueso district and threw an improvised explosive device at six security volunteers, then fired at the volunteers with M-16 rifles. No one was injured.",0,1545241346,THA
2367222,764,THA350,350.0,"06 October 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Narathiwat,"Mueang Narathiwat",,Narathiwat,6.4263,101.823,3,"The Bangkok Post",National,"In Narathiwat Province, a remote-controlled bomb was detonated as soldiers passed by on Oct 6. Hidden gunmen then opened fire, killing a soldier and wounding another.",1,1545241346,THA
2367224,764,THA343,343.0,"04 October 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Yala,"Bannang Sata",,"Bannang Sata",6.2663,101.2646,2,"Thai News Service",National,"On Oct 4, security forces on patrol in Yala's Bannang Sata district clashed with an armed militant group, killing two soldiers. The soldiers were ambushed by the group and a firefight lasted for about 10 minutes. Six soldiers sustained injuries and two died later at the hosptial.",2,1545241346,THA
2367225,764,THA342,342.0,"03 October 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014) Thai Rangers",,1,12,"South-Eastern Asia",Thailand,Yala,"Bannang Sata",,"Bannang Sata",6.2663,101.2646,2,"The Bangkok Post",National,"Two soldiers were killed and four others injured in an battle in Yala Province's Bannang Sata district when a group of suspected separatist militants opened fire at a team of army rangers on Oct 3. A gunfight took place for about 10 minutes before the militants retreated.",2,1545241346,THA
2367228,764,THA336,336.0,"23 September 2010",2010,1,"Battle-No change of territory","Southern Muslim Separatists (Thailand)",,2,"Military Forces of Thailand (2006-2014)",,1,12,"South-Eastern Asia",Thailand,Pattani,"Thung Yang Daeng",,"Thung Yang Daeng",6.6182,101.4265,2,"Thai News Service",National,"On Sep 23, militants fired at a guard station located in front of a school in Thung Yang Daeng district of Pattani province, injuring two soldiers who were on duty. A short gunfight lasted for three minutes before the militants fled.",0,1545241346,THA
